JourMot,JourChiffre,Mois,Lien,Emotion,Date
Mercredi,6,Juillet,https://www.rts.ch/info/culture/arts-visuels/13207146-achille-lauge-illumine-la-fondation-de-lhermitage-avec-sa-lumiere-du-sud.html,Neutral,06.07.2022
Mercredi,6,Juillet,https://www.rts.ch/info/monde/13224312-des-milliers-de-personnes-rendent-hommage-aux-victimes-de-la-fusillade-au-danemark.html,Bad,06.07.2022
Mercredi,6,Juillet,https://www.rts.ch/info/monde/13224585-des-senateurs-americains-veulent-une-enquete-sur-tiktok-et-la-securite-des-donnees.html,Good,06.07.2022
Mercredi,6,Juillet,https://www.rts.ch/info/monde/13222590-les-civils-appeles-a-quitter-sloviansk-que-larmee-russe-cible.html,Bad,06.07.2022
Mercredi,6,Juillet,https://www.rts.ch/info/regions/autres-cantons/13223253-zurich-siffle-la-fin-des-appreciations-et-le-retour-des-notes-a-lecole.html,Bad,06.07.2022
Mercredi,6,Juillet,https://www.rts.ch/info/monde/13224657-barbara-hintermann-lugano-une-conference-high-level-mais-sans-la-societe-civile.html,Bad,06.07.2022
Mercredi,6,Juillet,https://www.rts.ch/info/monde/13223644-trois-ministres-britanniques-demissionnent-expliquant-ne-plus-avoir-confiance-en-boris-johnson.html,Good,06.07.2022
Mercredi,6,Juillet,https://www.rts.ch/info/suisse/13224527-fautil-recommencer-a-porter-le-masque-dans-les-transports-publics.html,Bad,06.07.2022
Mercredi,6,Juillet,https://www.rts.ch/info/culture/spectacles/13223800-le-festival-de-la-cite-resonne-a-nouveau-dans-les-rues-de-lausanne.html,Good,06.07.2022
Mercredi,6,Juillet,https://www.rts.ch/info/monde/13223830-lediteur-du-scrabble-supprime-des-mots-dans-le-souci-detre-plus-inclusif.html,Good,06.07.2022
Mercredi,6,Juillet,https://www.rts.ch/info/monde/13224900-les-musulmans-etrangers-de-retour-a-la-mecque-apres-le-covid.html,Good,06.07.2022
Mercredi,6,Juillet,https://www.rts.ch/info/suisse/13224944-le-nombre-dinterruptions-de-grossesse-stable-en-suisse-lan-passe.html,Good,06.07.2022
Mercredi,6,Juillet,https://www.rts.ch/info/economie/13224948-nette-augmentation-du-nombre-de-faillites-en-suisse-au-premier-semestre.html,Bad,06.07.2022
Mercredi,6,Juillet,https://www.rts.ch/info/culture/musiques/13208719-un-documentaire-romand-veut-rendre-justice-au-reggaeton.html,Neutral,06.07.2022
Mercredi,6,Juillet,https://www.rts.ch/info/monde/13224659-inquietudes-en-chine-face-a-larrivee-du-sousvariant-omicron-ba5.html,Bad,06.07.2022
Mercredi,6,Juillet,https://www.rts.ch/info/regions/berne/13224921-cure-damaigrissement-budgetaire-pour-bienne-50-emplois-a-la-trappe-sur-4-ans.html,Bad,06.07.2022
Mercredi,6,Juillet,https://www.rts.ch/info/culture/livres/13222286-du-livre-jeunesse-au-polar-scandinave-seize-suggestions-pour-un-ete-litteraire.html,Neutral,06.07.2022
Mercredi,6,Juillet,https://www.rts.ch/info/economie/13224822-reguler-les-cryptomonnaies-en-europe-un-defi-aussi-urgent-que-complexe.html,Bad,06.07.2022
Mercredi,6,Juillet,https://www.rts.ch/info/regions/fribourg/13224872-la-restauration-de-labbaye-dhauterive-fr-revele-quelques-tresors.html,Good,06.07.2022
Mercredi,6,Juillet,https://www.rts.ch/sport/tennis/13224635-wimbledon-kyrgios-pour-la-premiere-fois-en-demies.html,Neutral,06.07.2022
Mercredi,6,Juillet,https://www.rts.ch/info/monde/13224996-le-parlement-europeen-valide-le-label-vert-pour-le-gaz-et-le-nucleaire.html,Bad,06.07.2022
Mercredi,6,Juillet,https://www.rts.ch/info/monde/13225749-retour-de-la-fete-des-taureaux-de-la-san-fermin-apres-deux-ans-darret.html,Bad,06.07.2022
Mercredi,6,Juillet,https://www.rts.ch/info/suisse/13224675-la-variole-du-singe-un-hasard-malchanceux-qui-ne-doit-pas-stigmatiser-la-communaute-gay.html,Bad,06.07.2022
Mercredi,6,Juillet,https://www.rts.ch/info/culture/cinema/13225345-les-defis-pour-lavenir-au-coeur-du-75e-festival-du-film-de-locarno.html,Good,06.07.2022
Mercredi,6,Juillet,https://www.rts.ch/info/monde/13225181-les-evacuations-se-poursuivent-face-aux-inondations-majeures-en-australie.html,Bad,06.07.2022
Mercredi,6,Juillet,https://www.rts.ch/info/monde/13226063-le-bilan-monte-a-neuf-morts-apres-leffondrement-du-glacier-de-la-marmolada.html,Bad,06.07.2022
Mercredi,6,Juillet,https://www.rts.ch/sport/tennis/13224634-wimbledon-nadal-dans-la-douleur-en-demifinales.html,Neutral,06.07.2022
Mercredi,6,Juillet,https://www.rts.ch/sport/football/13224631-uefa-euro-dames-les-lionnes-entrent-victorieusement-dans-larene-devant-plus-de-68000-spectateurs.html,Good,06.07.2022
Mercredi,6,Juillet,https://www.rts.ch/info/monde/13225012-malgre-une-vague-de-demissions-boris-johnson-determine-a-continuer-son-mandat.html,Bad,06.07.2022
Mercredi,6,Juillet,https://www.rts.ch/info/monde/13225990-lallemagne-sapprete-a-regulariser-des-dizaines-de-milliers-de-migrants.html,Good,06.07.2022
Mercredi,6,Juillet,https://www.rts.ch/info/monde/13225182-elisabeth-borne-affiche-sa-pugnacite-devant-les-deputes-francais.html,Bad,06.07.2022
Mercredi,6,Juillet,https://www.rts.ch/info/monde/13225120-les-civils-appeles-a-quitter-sloviansk-que-larmee-russe-cible.html,Bad,06.07.2022
Mercredi,6,Juillet,https://www.rts.ch/info/suisse/13226199-il-faudra-limiter-les-demandes-en-eau-a-lavenir-en-suisse.html,Bad,06.07.2022
Mercredi,6,Juillet,https://www.rts.ch/info/economie/13226280-le-franc-suisse-a-atteint-un-niveau-sans-precedent-face-a-leuro.html,Bad,06.07.2022
Jeudi,7,Juillet,https://www.rts.ch/info/monde/13226803-la-directrice-de-la-communication-de-joe-biden-demissionne.html,Bad,07.07.2022
Jeudi,7,Juillet,https://www.rts.ch/info/culture/livres/13213904-avec-son-humour-absurde-daniel-goossens-ouvre-la-porte-de-lunivers.html,Neutral,07.07.2022
Jeudi,7,Juillet,https://www.rts.ch/info/suisse/13226251-un-village-de-conteneurs-pour-refugies-ukrainiens-inaugure-a-berne.html,Bad,07.07.2022
Jeudi,7,Juillet,https://www.rts.ch/info/monde/13226308-le-monde-seloigne-de-son-objectif-deradiquer-la-faim-en-2030.html,Bad,07.07.2022
Jeudi,7,Juillet,https://www.rts.ch/info/monde/13227046-le-proces-de-leffondrement-du-pont-morandi-de-genes-souvre-en-italie.html,Bad,07.07.2022
Jeudi,7,Juillet,https://www.rts.ch/info/suisse/13227049-attente-prevue-sur-les-routes-et-dans-les-aeroports-suisses-pour-les-vacances-dete.html,Good,07.07.2022
Jeudi,7,Juillet,https://www.rts.ch/info/monde/13227255-boris-johnson-va-presenter-sa-demission-de-la-tete-du-parti-conservateur.html,Good,07.07.2022
Jeudi,7,Juillet,https://www.rts.ch/info/suisse/13227109-le-statut-de-protection-s-face-a-sa-premiere-evaluation-federale.html,Neutral,07.07.2022
Jeudi,7,Juillet,https://www.rts.ch/info/regions/berne/13226245-lavenir-du-festival-international-dechecs-de-bienne-est-compromis.html,Bad,07.07.2022
Jeudi,7,Juillet,https://www.rts.ch/info/economie/13227456-le-taux-de-chomage-au-plus-bas-en-suisse-la-penurie-de-main-doeuvre-se-prolonge.html,Good,07.07.2022
Jeudi,7,Juillet,https://www.rts.ch/info/monde/13227503-a-sec-le-grand-lac-sale-de-lutah-aux-etatsunis-a-un-niveau-historiquement-bas.html,Bad,07.07.2022
Jeudi,7,Juillet,https://www.rts.ch/info/culture/musiques/13227262-les-eclats-soul-de-michael-kiwanuka-illuminent-le-montreux-jazz-lab.html,Neutral,07.07.2022
Jeudi,7,Juillet,https://www.rts.ch/info/monde/13227506-les-combats-font-rage-dans-la-region-de-donetsk-sept-civils-tues.html,Bad,07.07.2022
Jeudi,7,Juillet,https://www.rts.ch/info/regions/vaud/13227488-les-therapies-de-conversion-bientot-interdites-dans-le-canton-de-vaud.html,Good,07.07.2022
Jeudi,7,Juillet,https://www.rts.ch/info/regions/geneve/13228014-coup-de-filet-a-geneve-dans-le-milieu-de-la-pedopornographie.html,Good,07.07.2022
Jeudi,7,Juillet,https://www.rts.ch/info/sciences-tech/technologies/13227589-des-cellules-solaires-avec-30-de-rendement-une-premiere-grace-a-la-recherche-suisse.html,Good,07.07.2022
Jeudi,7,Juillet,https://www.rts.ch/info/culture/spectacles/13222982-ralentir-pour-mieux-lutter-contre-la-precarite-dans-les-arts-de-la-scene.html,Bad,07.07.2022
Jeudi,7,Juillet,https://www.rts.ch/info/culture/cinema/13227712-levolution-des-personnages-homosexuels-et-transgenres-au-cinema-mise-en-avant-au-nifff.html,Good,07.07.2022
Jeudi,7,Juillet,https://www.rts.ch/sport/cyclisme/13227590-tour-de-france-tadej-pogacar-fait-coup-double.html,Neutral,07.07.2022
Jeudi,7,Juillet,https://www.rts.ch/info/monde/13227983-le-parlement-europeen-veut-securiser-le-droit-a-lavortement.html,Good,07.07.2022
Jeudi,7,Juillet,https://www.rts.ch/info/regions/neuchatel/13228324-des-activistes-dextinction-rebellion-condamnes-en-appel-a-neuchatel.html,Bad,07.07.2022
Jeudi,7,Juillet,https://www.rts.ch/info/suisse/13227109-karin-kellersutter-souhaite-que-le-statut-s-soit-evalue-rapidement.html,Neutral,07.07.2022
Jeudi,7,Juillet,https://www.rts.ch/info/monde/13227765-qui-pour-remplacer-boris-johnson-tour-dhorizon-des-pretendants.html,Neutral,07.07.2022
Jeudi,7,Juillet,https://www.rts.ch/info/culture/livres/13228512-lauteur-du-manga-culte-yugioh-kazuki-takahashi-est-decede.html,Bad,07.07.2022
Jeudi,7,Juillet,https://www.rts.ch/sport/tennis/13228620-wimbledon-nadal-annonce-son-retrait-du-tournoi.html,Bad,07.07.2022
Jeudi,7,Juillet,https://www.rts.ch/info/monde/13223049-apres-avoir-fait-tomber-la-province-de-lougansk-lartillerie-russe-se-tourne-sur-celle-de-donetsk.html,Bad,07.07.2022
Jeudi,7,Juillet,https://www.rts.ch/info/culture/cinema/13228631-vedette-du-film-le-parrain-lacteur-james-caan-est-mort-a-82-ans.html,Bad,07.07.2022
Jeudi,7,Juillet,https://www.rts.ch/info/culture/13228459-joyce-carol-oates-jai-le-sentiment-doffrir-un-miroir-a-la-societe.html,Neutral,07.07.2022
Jeudi,7,Juillet,https://www.rts.ch/info/regions/fribourg/13228415-appel-a-signaler-deventuels-abus-au-sein-de-la-communaute-du-verbe-de-vie.html,Bad,07.07.2022
Jeudi,7,Juillet,https://www.rts.ch/info/monde/13228779-le-policier-qui-a-tue-george-floyd-condamne-a-21-ans-de-prison-par-la-justice-federale-americaine.html,Good,07.07.2022
Vendredi,8,Juillet,https://www.rts.ch/info/culture/spectacles/13227272-de-nombreux-artistes-suisses-font-le-deplacement-au-festival-davignon.html,Good,08.07.2022
Vendredi,8,Juillet,https://www.rts.ch/info/regions/13228695-un-centre-de-formation-demenage-a-bienne-be-suite-au-transfert-de-moutier-dans-le-jura.html,Neutral,08.07.2022
Vendredi,8,Juillet,https://www.rts.ch/info/monde/13229290-un-premier-candidat-se-lance-dans-la-course-pour-succeder-a-boris-johnson.html,Neutral,08.07.2022
Vendredi,8,Juillet,https://www.rts.ch/info/monde/13229724-le-feu-qui-a-ravage-des-hectares-de-foret-dans-le-gard-devrait-durer-plusieurs-jours.html,Bad,08.07.2022
Vendredi,8,Juillet,https://www.rts.ch/info/monde/13228701-des-ong-environnementales-plaident-pour-un-tour-de-france-plus-vert.html,Good,08.07.2022
Vendredi,8,Juillet,https://www.rts.ch/info/suisse/13229502-la-suisse-ne-sousestime-pas-la-crise-energetique-selon-ignazio-cassis.html,Neutral,08.07.2022
Vendredi,8,Juillet,https://www.rts.ch/info/regions/jura/13229737-des-poutres-destinees-a-la-nouvelle-fleche-de-notredame-de-paris-benies-dans-le-jura.html,Neutral,08.07.2022
Vendredi,8,Juillet,https://www.rts.ch/info/sciences-tech/13136726-johan-rochel-les-robots-ne-peuvent-pas-remplacer-le-contact-humain.html,Good,08.07.2022
Vendredi,8,Juillet,https://www.rts.ch/info/suisse/13229562-certains-fournisseurs-de-gaz-voudraient-des-garanties-financieres-de-la-confederation.html,Bad,08.07.2022
Vendredi,8,Juillet,https://www.rts.ch/info/culture/arts-visuels/13219005-les-beautes-de-la-vie-sousmarine-sexposent-a-lair-libre-a-neuchatel.html,Neutral,08.07.2022
Vendredi,8,Juillet,https://www.rts.ch/info/suisse/13230060-suppression-des-subventions-aux-cantons-en-cas-de-retard-dans-un-transfert-dublin.html,Bad,08.07.2022
Vendredi,8,Juillet,https://www.rts.ch/info/monde/13229870-la-prix-nobel-maria-ressa-condamnee-en-appel-pour-diffamation-aux-philippines.html,Bad,08.07.2022
Vendredi,8,Juillet,https://www.rts.ch/info/regions/vaud/13230242-nouvelle-fresque-geante-de-lartiste-saype-audessus-de-villars-vd.html,Good,08.07.2022
Vendredi,8,Juillet,https://www.rts.ch/info/monde/13230092-le-g20-appelle-a-la-fin-de-la-guerre-en-ukraine-la-russie-boude-certains-diplomates.html,Bad,08.07.2022
Vendredi,8,Juillet,https://www.rts.ch/info/regions/13219242-le-dispositif-de-securite-sorganise-pour-accueillir-le-tour-de-france-en-suisse.html,Neutral,08.07.2022
Vendredi,8,Juillet,https://www.rts.ch/info/suisse/13229800-sepp-blatter-et-michel-platini-acquittes-dans-le-proces-pour-escroquerie.html,Bad,08.07.2022
Vendredi,8,Juillet,https://www.rts.ch/info/monde/13229953-vive-emotion-au-japon-et-a-letranger-apres-la-mort-de-shinzo-abe.html,Bad,08.07.2022
Vendredi,8,Juillet,https://www.rts.ch/info/monde/13229485-lexpremier-ministre-japonais-shinzo-abe-a-ete-assassine-en-plein-meeting.html,Bad,08.07.2022
Vendredi,8,Juillet,https://www.rts.ch/info/culture/musiques/13222323-olympic-antigua-des-romands-au-rock-epris-dardeurs-et-dailleurs-soul.html,Neutral,08.07.2022
Vendredi,8,Juillet,https://www.rts.ch/info/monde/13230402-deces-de-lexpresident-de-langola-jose-eduardo-dos-santos-en-espagne.html,Neutral,08.07.2022
Vendredi,8,Juillet,https://www.rts.ch/info/culture/livres/13230689-leonore-porchet-designee-codirectrice-du-festival-bdfil-a-lausanne.html,Good,08.07.2022
Vendredi,8,Juillet,https://www.rts.ch/info/suisse/13230727-le-controle-federal-des-finances-pointe-les-risques-financiers-du-f35.html,Good,08.07.2022
Vendredi,8,Juillet,https://www.rts.ch/info/monde/13230741-des-milliards-de-personnes-dependent-des-especes-sauvages-rappelle-lonu.html,Bad,08.07.2022
Vendredi,8,Juillet,https://www.rts.ch/info/monde/13230834-lancien-ministre-britannique-rishi-sunak-veut-succeder-a-boris-johnson.html,Neutral,08.07.2022
Vendredi,8,Juillet,https://www.rts.ch/info/monde/13230698-joe-biden-annonce-de-nouvelles-mesures-pour-proteger-les-americaines-souhaitant-avorter.html,Good,08.07.2022
Vendredi,8,Juillet,https://www.rts.ch/info/monde/13231087-veto-russe-sur-la-poursuite-de-laide-humanitaire-transfrontaliere-a-la-syrie.html,Bad,08.07.2022
Vendredi,8,Juillet,https://www.rts.ch/info/regions/berne/13231180-collision-mortelle-entre-un-bateau-de-ligne-et-un-voilier-sur-le-lac-de-bienne.html,Bad,08.07.2022
Vendredi,8,Juillet,https://www.rts.ch/info/suisse/13228023-les-robots-au-service-de-lagriculture-pour-reduire-lempreinte-ecologique.html,Bad,08.07.2022
Vendredi,8,Juillet,https://www.rts.ch/info/regions/13230801-lhopital-de-moutier-prive-de-la-plupart-de-ses-missions-dans-le-projet-hospitalier-jurassien.html,Neutral,08.07.2022
Vendredi,8,Juillet,https://www.rts.ch/info/suisse/13230822-la-suisse-atelle-donne-de-faux-espoirs-a-la-france-avant-de-choisir-le-f35-americain.html,Bad,08.07.2022
Samedi,9,Juillet,https://www.rts.ch/info/economie/13231268-elon-musk-renonce-finalement-a-racheter-twitter.html,Good,09.07.2022
Samedi,9,Juillet,https://www.rts.ch/info/monde/13232027-etatsunis-et-chine-renouent-le-contact-pour-tenter-dapaiser-les-tensions.html,Good,09.07.2022
Samedi,9,Juillet,https://www.rts.ch/info/monde/13230092-la-russie-assemblerait-des-forces-de-reserve-pres-de-lukraine-pour-de-futures-offensives.html,Bad,09.07.2022
Samedi,9,Juillet,https://www.rts.ch/info/economie/13222170-en-finir-avec-le-mythe-dune-transition-heureuse-pour-agir-concretement-pour-le-climat.html,Bad,09.07.2022
Samedi,9,Juillet,https://www.rts.ch/info/suisse/13232018-la-suisse-est-tombee-dans-le-piege-de-lue-affirme-pierreyves-maillard.html,Bad,09.07.2022
Samedi,9,Juillet,https://www.rts.ch/info/monde/13231984-le-japon-est-en-deuil-au-lendemain-de-lassassinat-de-shinzo-abe.html,Bad,09.07.2022
Samedi,9,Juillet,https://www.rts.ch/info/regions/neuchatel/13232090-le-canton-de-neuchatel-sappuie-sur-la-population-pour-approfondir-sa-numerisation.html,Good,09.07.2022
Samedi,9,Juillet,https://www.rts.ch/info/culture/musiques/13232074-le-courant-est-bien-passe-entre-les-dutroncau-montreux-jazz-festival.html,Neutral,09.07.2022
Samedi,9,Juillet,https://www.rts.ch/sport/cyclisme/13232221-vtt-un-nouveau-podium-pour-camille-balanche.html,Neutral,09.07.2022
Samedi,9,Juillet,https://www.rts.ch/info/regions/vaud/13232103-lecoquartier-des-plainesduloup-a-lausanne-accueille-ses-premiers-habitants.html,Good,09.07.2022
Samedi,9,Juillet,https://www.rts.ch/info/suisse/13232079-rares-sont-les-chauffeurs-de-bus-en-pleine-forme-au-moment-de-prendre-le-volant.html,Bad,09.07.2022
Samedi,9,Juillet,https://www.rts.ch/info/monde/13232043-le-president-du-sri-lanka-en-fuite-sa-residence-envahie-par-des-manifestants.html,Good,09.07.2022
Samedi,9,Juillet,https://www.rts.ch/info/sciences-tech/environnement/13220370-du-loup-au-chat-de-lauroch-au-cheval-la-domestication-a-change-lhistoire-humaine.html,Neutral,09.07.2022
Samedi,9,Juillet,https://www.rts.ch/info/monde/13232272-une-onzieme-victime-identifiee-apres-leffondrement-du-glacier-de-la-marmolada.html,Bad,09.07.2022
Samedi,9,Juillet,https://www.rts.ch/info/suisse/13232315-les-sept-sages-resteront-surtout-en-suisse-pour-la-pause-estivale.html,Good,09.07.2022
Samedi,9,Juillet,https://www.rts.ch/sport/tennis/13232044-wimbledon-rybakina-soffre-son-premier-titre-en-grand-chelem.html,Neutral,09.07.2022
Samedi,9,Juillet,https://www.rts.ch/sport/cyclisme/13230081-tour-de-france-van-aert-intraitable-sur-les-hauteurs-de-la-pontaise.html,Neutral,09.07.2022
Samedi,9,Juillet,https://www.rts.ch/info/suisse/13232410-plus-de-100000-spectateurs-pour-letape-du-tour-de-france-arrivee-a-lausanne.html,Good,09.07.2022
Samedi,9,Juillet,https://www.rts.ch/sport/football/13232045-uefa-euro-dames-les-suissesses-concedent-le-nul-face-au-portugal.html,Good,09.07.2022
Samedi,9,Juillet,https://www.rts.ch/info/regions/autres-cantons/13232457-un-seisme-dans-le-sud-de-lallemagne-fait-trembler-la-suisse.html,Bad,09.07.2022
Samedi,9,Juillet,https://www.rts.ch/info/regions/geneve/13232348-contreprojet-a-linitiative-genevoise-pour-taxer-davantage-les-grandes-fortunes.html,Good,09.07.2022
Samedi,9,Juillet,https://www.rts.ch/info/suisse/13232347-nouvelle-galerie-de-securite-au-grandsaintbernard-apres-plus-de-10-ans-de-travaux.html,Good,09.07.2022
Dimanche,10,Juillet,https://www.rts.ch/info/regions/autres-cantons/13232721-une-vache-tuee-par-des-loups-dans-les-grisons-une-premiere-pour-le-canton.html,Bad,10.07.2022
Dimanche,10,Juillet,https://www.rts.ch/info/monde/13233112-biden-veut-un-partenariat-avec-larabie-saoudite-qui-respecte-les-valeurs-fondamentales.html,Bad,10.07.2022
Dimanche,10,Juillet,https://www.rts.ch/info/culture/musiques/13233438-diana-ross-diva-souldisco-par-intermittence-au-montreux-jazz.html,Neutral,10.07.2022
Dimanche,10,Juillet,https://www.rts.ch/info/suisse/13233404-lugano-na-pas-eu-dimpact-sur-les-relations-russosuisses-selon-ignazio-cassis.html,Good,10.07.2022
Dimanche,10,Juillet,https://www.rts.ch/info/monde/13229939-la-jeunesse-libyenne-desesperee-face-a-une-crise-politique-et-economique-qui-senlise.html,Bad,10.07.2022
Dimanche,10,Juillet,https://www.rts.ch/info/monde/13233483-deux-fusillades-font-19-morts-le-meme-soir-dans-des-bars-en-afrique-du-sud.html,Bad,10.07.2022
Dimanche,10,Juillet,https://www.rts.ch/sport/cyclisme/13233761-vtt-fluckiger-et-schurter-manquent-le-coche.html,Neutral,10.07.2022
Dimanche,10,Juillet,https://www.rts.ch/info/culture/spectacles/13233760-plus-de-100000-festivaliers-pour-la-50e-du-festival-de-la-cite.html,Good,10.07.2022
Dimanche,10,Juillet,https://www.rts.ch/info/economie/13228345-une-guerre-qui-accelere-le-declin-inexorable-du-bassin-industriel-du-donbass.html,Bad,10.07.2022
Dimanche,10,Juillet,https://www.rts.ch/info/regions/valais/13225453-le-valais-veut-conquerir-les-palais-avec-des-abricots-plus-resistants.html,Good,10.07.2022
Dimanche,10,Juillet,https://www.rts.ch/info/suisse/13227780-les-mariees-de-lan-1-plongee-dans-lorganisation-dun-mariage-moderne.html,Good,10.07.2022
Dimanche,10,Juillet,https://www.rts.ch/info/monde/13233474-le-parti-au-pouvoir-vers-une-large-victoire-aux-senatoriales-apres-lassassinat-de-shinzo-abe.html,Bad,10.07.2022
Dimanche,10,Juillet,https://www.rts.ch/info/monde/13233419-le-palais-du-president-reste-occupe-au-sri-lanka-en-attendant-sa-demission.html,Good,10.07.2022
Dimanche,10,Juillet,https://www.rts.ch/info/regions/autres-cantons/13233714-apres-la-mort-dun-elephanteau-le-zoo-de-zurich-craint-pour-ses-pachydermes.html,Bad,10.07.2022
Dimanche,10,Juillet,https://www.rts.ch/info/suisse/13233522-la-place-financiere-suisse-fait-exploser-les-emissions-de-co2-helvetiques.html,Bad,10.07.2022
Dimanche,10,Juillet,https://www.rts.ch/info/monde/13233787-au-portugal-1500-pompiers-luttent-contre-trois-feux-de-foret.html,Bad,10.07.2022
Dimanche,10,Juillet,https://www.rts.ch/info/monde/13232270-lukraine-demande-aux-civils-du-sud-de-kherson-devacuer-avant-une-contreoffensive.html,Bad,10.07.2022
Dimanche,10,Juillet,https://www.rts.ch/sport/cyclisme/13233454-tour-de-france-jungels-remporte-la-2e-etape-suisse-pogacar-controle-la-course.html,Neutral,10.07.2022
Dimanche,10,Juillet,https://www.rts.ch/sport/tennis/13233437-wimbledon-djokovic-remporte-son-21e-titre-du-grand-chelem.html,Neutral,10.07.2022
Dimanche,10,Juillet,https://www.rts.ch/info/monde/13233804-onze-personnes-sont-deja-candidates-a-la-succession-de-boris-johnson.html,Neutral,10.07.2022
Dimanche,10,Juillet,https://www.rts.ch/info/monde/13234240-une-vaste-enquete-accuse-uber-de-methodes-brutales-voire-illegales-a-ses-debuts.html,Bad,10.07.2022
Dimanche,10,Juillet,https://www.rts.ch/info/suisse/13233984-le-tour-de-france-a-attire-la-foule-au-bord-des-routes-romandes.html,Good,10.07.2022
Dimanche,10,Juillet,https://www.rts.ch/info/suisse/13233958-lancien-chef-de-la-communication-dalain-berset-aurait-fait-un-sejour-en-prison.html,Bad,10.07.2022
Lundi,11,Juillet,https://www.rts.ch/info/economie/13234763-dufry-le-geant-balois-des-duty-free-sassocie-avec-autogrill.html,Bad,11.07.2022
Lundi,11,Juillet,https://www.rts.ch/info/culture/cinema/13227722-les-minions-2-offre-a-bastian-baker-sa-premiere-experience-de-doublage.html,Neutral,11.07.2022
Lundi,11,Juillet,https://www.rts.ch/info/economie/13234244-lors-de-la-vente-dun-bien-immobilier-mieux-vaut-bien-choisir-son-courtier.html,Neutral,11.07.2022
Lundi,11,Juillet,https://www.rts.ch/info/sciences-tech/13234197-en-norvege-les-images-retouchees-sur-les-reseaux-sociaux-devront-etre-signalees.html,Good,11.07.2022
Lundi,11,Juillet,https://www.rts.ch/info/monde/13234979-large-victoire-electorale-de-la-coalition-au-pouvoir-lors-des-senatoriales-au-japon.html,Bad,11.07.2022
Lundi,11,Juillet,https://www.rts.ch/info/suisse/13233963-les-cantons-peinent-a-trancher-sur-le-remboursement-des-psychotherapies.html,Neutral,11.07.2022
Lundi,11,Juillet,https://www.rts.ch/info/suisse/13233963-les-cantons-peinent-a-trancher-sur-le-remboursement-des-psychotherapies.html,Good,11.07.2022
Lundi,11,Juillet,https://www.rts.ch/info/regions/valais/13231206-le-valais-a-du-verser-une-grosse-indemnite-a-lexresponsable-de-la-correction-du-rhone.html,Bad,11.07.2022
Lundi,11,Juillet,https://www.rts.ch/info/monde/13235050-en-syrie-laide-humanitaire-narrive-plus-a-idlib-en-raison-du-veto-russe.html,Bad,11.07.2022
Lundi,11,Juillet,https://www.rts.ch/info/monde/13235304-la-terre-va-franchir-le-cap-des-huit-milliards-dhabitants-a-lautomne.html,Bad,11.07.2022
Lundi,11,Juillet,https://www.rts.ch/sport/football/13235228-uefa-euro-dames-la-suisse-touchee-par-une-epidemie-de-gastro.html,Bad,11.07.2022
Lundi,11,Juillet,https://www.rts.ch/info/monde/13235398-lassemblee-nationale-en-france-debat-dune-mention-de-censure-du-gouvernement.html,Good,11.07.2022
Lundi,11,Juillet,https://www.rts.ch/info/suisse/13235478-lecole-hoteliere-de-lausanne-bichonne-ses-etudiants-avec-son-nouveau-campus-geant.html,Good,11.07.2022
Lundi,11,Juillet,https://www.rts.ch/info/culture/arts-visuels/13225121-le-centre-de-creation-helvetique-des-arts-de-la-rue-setablit-a-la-chauxdefonds.html,Good,11.07.2022
Lundi,11,Juillet,https://www.rts.ch/info/monde/13235510-steve-bannon-pret-a-temoigner-dans-lenquete-sur-lassaut-du-capitole.html,Good,11.07.2022
Lundi,11,Juillet,https://www.rts.ch/info/regions/autres-cantons/13235684-un-deuxieme-elephant-est-decede-du-virus-de-lherpes-au-zoo-de-zurich.html,Bad,11.07.2022
Lundi,11,Juillet,https://www.rts.ch/info/suisse/13235362-le-comite-de-linitiative-contre-lelevage-intensif-lance-sa-campagne.html,Good,11.07.2022
Lundi,11,Juillet,https://www.rts.ch/info/economie/13235158-appel-syndical-a-combler-les-lacunes-en-matiere-de-formation-continue.html,Good,11.07.2022
Lundi,11,Juillet,https://www.rts.ch/info/monde/13235725-nonlieu-ordonne-en-faveur-de-gerald-darmanin-accuse-de-viol.html,Bad,11.07.2022
Lundi,11,Juillet,https://www.rts.ch/info/monde/13235673-incertitudes-croissantes-en-europe-sur-les-livraisons-de-gaz-russe.html,Bad,11.07.2022
Lundi,11,Juillet,https://www.rts.ch/info/monde/13235222-les-brigades-rouges-empoisonnent-toujours-les-relations-entre-la-france-et-litalie.html,Bad,11.07.2022
Lundi,11,Juillet,https://www.rts.ch/info/monde/13237120-la-police-sudafricaine-traque-5-hommes-apres-la-tuerie-survenue-dans-un-bar.html,Bad,11.07.2022
Lundi,11,Juillet,https://www.rts.ch/info/monde/13236227-boris-johnson-ne-soutiendra-aucun-des-onze-candidats-a-sa-succession.html,Neutral,11.07.2022
Lundi,11,Juillet,https://www.rts.ch/info/culture/cinema/13236271-le-cineaste-dissident-jafar-panahi-arrete-en-iran.html,Bad,11.07.2022
Lundi,11,Juillet,https://www.rts.ch/info/monde/13236882-cinquante-victimes-du-genocide-de-srebrenica-inhumees-27-ans-apres.html,Bad,11.07.2022
Lundi,11,Juillet,https://www.rts.ch/info/monde/13235398-la-motion-de-censure-contre-le-gouvernement-francais-a-ete-rejetee.html,Bad,11.07.2022
Lundi,11,Juillet,https://www.rts.ch/info/suisse/13235600-les-cantons-se-preparent-a-un-afflux-de-refugies-ukrainiens-dici-lautomne.html,Bad,11.07.2022
