JourMot,JourChiffre,Mois,Titre,Lien,Emotion,Date,Type
Lundi,11,Juillet,Large victoire électorale de la coalition au pouvoir lors des sénatoriales au Japon,https://www.rts.ch/info/monde/13234979-large-victoire-electorale-de-la-coalition-au-pouvoir-lors-des-senatoriales-au-japon.html,Bad,11.07.2022,International
Lundi,11,Juillet,Les cantons peinent à trancher sur le remboursement des psychothérapies,https://www.rts.ch/info/suisse/13233963-les-cantons-peinent-a-trancher-sur-le-remboursement-des-psychotherapies.html,Neutral,11.07.2022,Politique Suisse
Lundi,11,Juillet,"Un festival de journalisme pour ""que les fantasmes n'aient plus cours""",https://www.rts.ch/info/suisse/13233963-les-cantons-peinent-a-trancher-sur-le-remboursement-des-psychotherapies.html,Good,11.07.2022,Culture
Lundi,11,Juillet,Le Valais a dû verser une grosse indemnité à l’ex-responsable de la correction du Rhône,https://www.rts.ch/info/regions/valais/13231206-le-valais-a-du-verser-une-grosse-indemnite-a-lexresponsable-de-la-correction-du-rhone.html,Bad,11.07.2022,Politique Suisse
Lundi,11,Juillet,En Syrie l'aide humanitaire n'arrive plus à Idlib en raison du veto russe,https://www.rts.ch/info/monde/13235050-en-syrie-laide-humanitaire-narrive-plus-a-idlib-en-raison-du-veto-russe.html,Bad,11.07.2022,International
Lundi,11,Juillet,La Terre va franchir le cap des huit milliards d'habitants à l'automne,https://www.rts.ch/info/monde/13235304-la-terre-va-franchir-le-cap-des-huit-milliards-dhabitants-a-lautomne.html,Bad,11.07.2022,International
Lundi,11,Juillet,UEFA Euro dames: la Suisse touchée par une épidémie de gastro,https://www.rts.ch/sport/football/13235228-uefa-euro-dames-la-suisse-touchee-par-une-epidemie-de-gastro.html,Bad,11.07.2022,Sport
Lundi,11,Juillet,L'Assemblée nationale en France débat d'une mention de censure du gouvernement,https://www.rts.ch/info/monde/13235398-lassemblee-nationale-en-france-debat-dune-mention-de-censure-du-gouvernement.html,Good,11.07.2022,International
Lundi,11,Juillet,L'Ecole hôtelière de Lausanne bichonne ses étudiants avec son nouveau campus géant,https://www.rts.ch/info/suisse/13235478-lecole-hoteliere-de-lausanne-bichonne-ses-etudiants-avec-son-nouveau-campus-geant.html,Good,11.07.2022,Faits divers
Lundi,11,Juillet,Le Centre de création helvétique des arts de la rue s'établit à La Chaux-de-Fonds,https://www.rts.ch/info/culture/arts-visuels/13225121-le-centre-de-creation-helvetique-des-arts-de-la-rue-setablit-a-la-chauxdefonds.html,Good,11.07.2022,Culture
Lundi,11,Juillet,Steve Bannon prêt à témoigner dans l'enquête sur l'assaut du Capitole,https://www.rts.ch/info/monde/13235510-steve-bannon-pret-a-temoigner-dans-lenquete-sur-lassaut-du-capitole.html,Good,11.07.2022,International
Lundi,11,Juillet,Un deuxième éléphant est décédé du virus de l'herpès au zoo de Zurich,https://www.rts.ch/info/regions/autres-cantons/13235684-un-deuxieme-elephant-est-decede-du-virus-de-lherpes-au-zoo-de-zurich.html,Bad,11.07.2022,Faits divers
Lundi,11,Juillet,Le comité de l'initiative contre l'élevage intensif lance sa campagne,https://www.rts.ch/info/suisse/13235362-le-comite-de-linitiative-contre-lelevage-intensif-lance-sa-campagne.html,Good,11.07.2022,Politique Suisse
Lundi,11,Juillet,Appel syndical à combler les lacunes en matière de formation continue,https://www.rts.ch/info/economie/13235158-appel-syndical-a-combler-les-lacunes-en-matiere-de-formation-continue.html,Good,11.07.2022,Politique Suisse
Lundi,11,Juillet,Non-lieu ordonné en faveur de Gérald Darmanin accusé de viol,https://www.rts.ch/info/monde/13235725-nonlieu-ordonne-en-faveur-de-gerald-darmanin-accuse-de-viol.html,Bad,11.07.2022,International
Lundi,11,Juillet,Guerre en Ukraine,https://www.rts.ch/info/monde/13235673-incertitudes-croissantes-en-europe-sur-les-livraisons-de-gaz-russe.html,Bad,11.07.2022,International
Lundi,11,Juillet,Les Brigades rouges empoisonnent toujours les relations entre la France et l'Italie,https://www.rts.ch/info/monde/13235222-les-brigades-rouges-empoisonnent-toujours-les-relations-entre-la-france-et-litalie.html,Bad,11.07.2022,Culture
Lundi,11,Juillet,La police sud-africaine traque 5 hommes après la tuerie survenue dans un bar,https://www.rts.ch/info/monde/13237120-la-police-sudafricaine-traque-5-hommes-apres-la-tuerie-survenue-dans-un-bar.html,Bad,11.07.2022,International
Lundi,11,Juillet,Boris Johnson ne soutiendra aucun des onze candidats à sa succession,https://www.rts.ch/info/monde/13236227-boris-johnson-ne-soutiendra-aucun-des-onze-candidats-a-sa-succession.html,Neutral,11.07.2022,International
Lundi,11,Juillet,Le cinéaste dissident Jafar Panahi arrêté en Iran,https://www.rts.ch/info/culture/cinema/13236271-le-cineaste-dissident-jafar-panahi-arrete-en-iran.html,Bad,11.07.2022,International
Lundi,11,Juillet,Cinquante victimes du génocide de Srebrenica inhumées 27 ans après,https://www.rts.ch/info/monde/13236882-cinquante-victimes-du-genocide-de-srebrenica-inhumees-27-ans-apres.html,Bad,11.07.2022,International
Lundi,11,Juillet,La motion de censure contre le gouvernement français a été rejetée,https://www.rts.ch/info/monde/13235398-la-motion-de-censure-contre-le-gouvernement-francais-a-ete-rejetee.html,Bad,11.07.2022,International
Lundi,11,Juillet,Les cantons se préparent à un afflux de réfugiés ukrainiens d'ici l'automne,https://www.rts.ch/info/suisse/13235600-les-cantons-se-preparent-a-un-afflux-de-refugies-ukrainiens-dici-lautomne.html,Bad,11.07.2022,Politique Suisse
Lundi,11,Juillet,Les billets de festival sont trop chers sur Viagogo dénoncent les consommateurs alémaniques,https://www.rts.ch/info/suisse/13236305-les-billets-de-festival-sont-trop-chers-sur-viagogo-denoncent-les-consommateurs-alemaniques.html,Bad,11.07.2022,Culture
Lundi,11,Juillet,La Tour Eiffel rongée par la rouille? L'état du plus célèbre monument de Paris inquiète,https://www.rts.ch/info/monde/13235602-la-tour-eiffel-rongee-par-la-rouille-letat-du-plus-celebre-monument-de-paris-inquiete.html,Bad,11.07.2022,Sciences
Lundi,11,Juillet,La vente de climatiseurs mobiles explose à Genève surtout où la loi est plus stricte,https://www.rts.ch/info/suisse/13210929-la-vente-de-climatiseurs-mobiles-explose-a-geneve-surtout-ou-la-loi-est-plus-stricte.html,Bad,11.07.2022,Politique Suisse
Lundi,11,Juillet,Poursuites contre plusieurs employés de la Confédération dans l'affaire Crypto,https://www.rts.ch/info/suisse/13237187-poursuites-contre-plusieurs-employes-de-la-confederation-dans-laffaire-crypto.html,Good,11.07.2022,Politique Suisse
Lundi,11,Juillet,La première image du télescope spatial James Webb a été dévoilée,https://www.rts.ch/info/sciences-tech/13235358-la-premiere-image-du-telescope-spatial-james-webb-a-ete-devoilee.html,Good,11.07.2022,Sciences
Mardi,12,Juillet,"""Julien Doré l’électron libre"" (re)découvrir la carrière du chanteur de A à Z",https://www.rts.ch/info/culture/musiques/13222094-julien-dore-lelectron-libre-redecouvrir-la-carriere-du-chanteur-de-a-a-z.html,Neutral,12.07.2022,Culture
Mardi,12,Juillet,Les HUG participeront à une étude internationale sur la variole du singe,https://www.rts.ch/info/sciences-tech/medecine/13237168-les-hug-participeront-a-une-etude-internationale-sur-la-variole-du-singe.html,Good,12.07.2022,Sciences
Mardi,12,Juillet,Les émissions de CO2 dues aux carburants sont remontées après la fin des restrictions anti-Covid,https://www.rts.ch/info/suisse/13237184-les-emissions-de-co2-dues-aux-carburants-sont-remontees-apres-la-fin-des-restrictions-anticovid.html,Bad,12.07.2022,Environnement
Mardi,12,Juillet,Le Japon rend hommage à Shinzo Abe lors de ses funérailles,https://www.rts.ch/info/monde/13238139-le-japon-rend-hommage-a-shinzo-abe-lors-de-ses-funerailles.html,Bad,12.07.2022,International
Mardi,12,Juillet,Aux Etats-Unis l'Illinois devient une destination prioritaire pour les femmes qui veulent avorte,https://www.rts.ch/info/monde/13237215-aux-etatsunis-lillinois-devient-une-destination-prioritaire-pour-les-femmes-qui-veulent-avorter.html,Good,12.07.2022,International
Mardi,12,Juillet,Monty Norman compositeur du thème de James Bond est décédé,https://www.rts.ch/info/culture/cinema/13238343-monty-norman-compositeur-du-theme-de-james-bond-est-decede.html,Bad,12.07.2022,Faits divers
Mardi,12,Juillet,Guerre en Ukraine,https://www.rts.ch/info/monde/13235673-lafflux-de-refugies-ukrainiens-a-nettement-baisse-en-suisse.html,Bad,12.07.2022,International
Mardi,12,Juillet,Une trentaine de licenciements à l'école hôtelière de Crans-Montana,https://www.rts.ch/info/regions/valais/13238165-une-trentaine-de-licenciements-a-lecole-hoteliere-de-cransmontana.html,Bad,12.07.2022,Economie
Mardi,12,Juillet,En fuite le président du Sri Lanka est bloqué à l'aéroport de Colombo,https://www.rts.ch/info/monde/13238274-en-fuite-le-president-du-sri-lanka-est-bloque-a-laeroport-de-colombo.html,Neutral,12.07.2022,International
Mardi,12,Juillet,Toujours plus de mineurs seuls parmi les rescapés de la Méditerranée,https://www.rts.ch/info/monde/13238061-toujours-plus-de-mineurs-seuls-parmi-les-rescapes-de-la-mediterranee.html,Bad,12.07.2022,International
Mardi,12,Juillet,Le gaz russe ne coule plus à flot. Quelles pourraient être les conséquences en Suisse?,https://www.rts.ch/info/economie/13237269-le-gaz-russe-ne-coule-plus-a-flot-quelles-pourraient-etre-les-consequences-en-suisse.html,Bad,12.07.2022,Economie
Mardi,12,Juillet,Angela fille de détenu raconte une enfance en sursis dans un spectacle,https://www.rts.ch/info/culture/spectacles/13224734-angela-fille-de-detenu-raconte-une-enfance-en-sursis-dans-un-spectacle.html,Neutral,12.07.2022,Culture
Mardi,12,Juillet,Athlétisme: Mo Farah porte en réalité un autre nom,https://www.rts.ch/sport/athletisme/13238623-athletisme-mo-farah-porte-en-realite-un-autre-nom.html,Good,12.07.2022,Sport
Mardi,12,Juillet,Faute de neige Saas Fee ferme son glacier aux skieurs pros exceptés,https://www.rts.ch/info/regions/valais/13238457-faute-de-neige-saas-fee-ferme-son-glacier-aux-skieurs-pros-exceptes.html,Bad,12.07.2022,Environnement
Mardi,12,Juillet,A Fribourg la huitième édition du festival Les Georges mise sur deux scènes,https://www.rts.ch/info/culture/musiques/13238396-a-fribourg-la-huitieme-edition-du-festival-les-georges-mise-sur-deux-scenes.html,Neutral,12.07.2022,Culture
Mardi,12,Juillet,Condamné au procès des attentats du 13 Novembre Salah Abdeslam ne fera pas appel,https://www.rts.ch/info/monde/13238312-condamne-au-proces-des-attentats-du-13-novembre-salah-abdeslam-ne-fera-pas-appel.html,Good,12.07.2022,International
Mardi,12,Juillet,Les girons des jeunesses font leur grand retour dans les campagnes,https://www.rts.ch/info/regions/13238422-les-girons-des-jeunesses-font-leur-grand-retour-dans-les-campagnes.html,Good,12.07.2022,Culture
Mardi,12,Juillet,Delémont fait appel à un drone pour gérer la prolifération des pigeons,https://www.rts.ch/info/regions/jura/13238316-delemont-fait-appel-a-un-drone-pour-gerer-la-proliferation-des-pigeons.html,Neutral,12.07.2022,Sciences
Mardi,12,Juillet,La Croatie va passer à l'euro dès le 1er janvier 2023,https://www.rts.ch/info/economie/13238947-la-croatie-va-passer-a-leuro-des-le-1er-janvier-2023.html,Good,12.07.2022,International
Mardi,12,Juillet,Au Tessin la démolition de l'ancienne patinoire d’Ambri-Piotta a débuté,https://www.rts.ch/info/regions/autres-cantons/13238851-au-tessin-la-demolition-de-lancienne-patinoire-dambripiotta-a-debute.html,Neutral,12.07.2022,Faits divers
Mardi,12,Juillet,Un incendie menace les séquoias géants du parc de Yosemite aux États-Unis,https://www.rts.ch/info/monde/13238525-un-incendie-menace-les-sequoias-geants-du-parc-de-yosemite-aux-etatsunis.html,Bad,12.07.2022,Environnement
Mardi,12,Juillet,En mal de personnel l'aéroport londonien d'Heathrow limite le nombre de voyageurs,https://www.rts.ch/info/monde/13239041-en-mal-de-personnel-laeroport-londonien-dheathrow-limite-le-nombre-de-voyageurs.html,Good,12.07.2022,International
Mardi,12,Juillet,Guerre en Ukraine,https://www.rts.ch/info/monde/13238850-en-pleine-contreoffensive-a-kherson-kiev-exhorte-les-civils-a-evacuer-la-region-durgence.html,Bad,12.07.2022,International
Mardi,12,Juillet,L'agence sanitaire française valide le lien entre nitrites et risque de cancer,https://www.rts.ch/info/sciences-tech/medecine/13238526-lagence-sanitaire-francaise-valide-le-lien-entre-nitrites-et-risque-de-cancer.html,Bad,12.07.2022,Sciences
Mardi,12,Juillet,Le parquet de Paris requiert un procès aux assises pour Tariq Ramadan,https://www.rts.ch/info/monde/13238831-le-parquet-de-paris-requiert-un-proces-aux-assises-pour-tariq-ramadan.html,Good,12.07.2022,International
Mardi,12,Juillet,L'euro en parité avec le dollar une première depuis sa mise en circulation,https://www.rts.ch/info/economie/13238626-leuro-en-parite-avec-le-dollar-une-premiere-depuis-sa-mise-en-circulation.html,Bad,12.07.2022,Economie
Mardi,12,Juillet,La Suisse sera touchée par un nouvel épisode de canicule dès mercredi,https://www.rts.ch/info/suisse/13238996-la-suisse-sera-touchee-par-un-nouvel-episode-de-canicule-des-mercredi.html,Bad,12.07.2022,Environnement
Mardi,12,Juillet,Pourquoi le Sri Lanka a-t-il sombré dans une crise économique politique et humanitaire?,https://www.rts.ch/info/monde/13235261-pourquoi-le-sri-lanka-atil-sombre-dans-une-crise-economique-politique-et-humanitaire.html,Bad,12.07.2022,International
Mardi,12,Juillet,"Amour et solitude au coeur du film ""Chroma"" de Jean-Laurent Chautems",https://www.rts.ch/info/culture/cinema/13235318-amour-et-solitude-au-coeur-du-film-chroma-de-jeanlaurent-chautems.html,Neutral,13.07.2022,Culture
Mardi,12,Juillet,Le chef du groupe Etat islamique en Syrie tué dans une frappe de drone,https://www.rts.ch/info/monde/13239206-le-chef-du-groupe-etat-islamique-en-syrie-tue-dans-une-frappe-de-drone.html,Good,13.07.2022,International
Mardi,12,Juillet,Holcim poursuivi en justice pour sa responsabilité dans la crise climatique,https://www.rts.ch/info/sciences-tech/environnement/13238681-holcim-poursuivi-en-justice-pour-sa-responsabilite-dans-la-crise-climatique.html,Good,13.07.2022,Environnement
Mardi,12,Juillet,Le Conseil de sécurité de l'ONU prolonge de quelques mois l'aide à la Syrie,https://www.rts.ch/info/monde/13239393-le-conseil-de-securite-de-lonu-prolonge-de-quelques-mois-laide-a-la-syrie.html,Good,13.07.2022,International
Mardi,12,Juillet,"Les cas de Covid augmentent en Suisse la pandémie est ""loin d'être finie"" selon l'OMS",https://www.rts.ch/info/suisse/13239143-les-cas-de-covid-augmentent-en-suisse-la-pandemie-est-loin-detre-finie-selon-loms.html,Bad,13.07.2022,Covid
Mardi,12,Juillet,Huit candidats officiellement en lice pour remplacer Boris Johnson,https://www.rts.ch/info/monde/13239576-huit-candidats-officiellement-en-lice-pour-remplacer-boris-johnson.html,Neutral,13.07.2022,International
Mardi,12,Juillet,La primatologue Jane Goodall a une poupée barbie à son effigie,https://www.rts.ch/info/monde/13240276-la-primatologue-jane-goodall-a-une-poupee-barbie-a-son-effigie.html,Good,13.07.2022,Culture
Mardi,12,Juillet,Aux commandes d'un avion Alain Berset contraint d'atterrir par l'armée française,https://www.rts.ch/info/suisse/13239328-aux-commandes-dun-avion-alain-berset-contraint-datterrir-par-larmee-francaise.html,Neutral,13.07.2022,Politique Suisse
Mercredi,13,Juillet,Le président sri-lankais Gotabaya Rajapaksa parvient à quitter son pays en avion,https://www.rts.ch/info/monde/13239694-le-president-srilankais-gotabaya-rajapaksa-parvient-a-quitter-son-pays-en-avion.html,Neutral,13.07.2022,International
Mercredi,13,Juillet,Twitter porte plainte contre Elon Musk et espère le contraindre au rachat,https://www.rts.ch/info/monde/13239692-twitter-porte-plainte-contre-elon-musk-et-espere-le-contraindre-au-rachat.html,Good,13.07.2022,International
Mercredi,13,Juillet,"""Decision To Leave"" un film intimiste entre tendresse et cruauté",https://www.rts.ch/info/culture/cinema/13229794-decision-to-leave-un-film-intimiste-entre-tendresse-et-cruaute.html,Neutral,13.07.2022,Culture
Mercredi,13,Juillet,L'Italienne Beatrice Leanza nommée à la tête du Mudac à Lausanne,https://www.rts.ch/info/culture/arts-visuels/13240552-litalienne-beatrice-leanza-nommee-a-la-tete-du-mudac-a-lausanne.html,Neutral,13.07.2022,Culture
Mercredi,13,Juillet,La colère gronde au Panama face à l'inflation et à la corruption,https://www.rts.ch/info/monde/13240472-la-colere-gronde-au-panama-face-a-linflation-et-a-la-corruption.html,Good,13.07.2022,International
Mercredi,13,Juillet,A Neuchâtel des militaires s'exercent en immersion à l'hôpital,https://www.rts.ch/info/regions/neuchatel/13239616-a-neuchatel-des-militaires-sexercent-en-immersion-a-lhopital.html,Neutral,13.07.2022,Faits divers
Mercredi,13,Juillet,La Suisse recule au 13e rang sur l'écart hommes-femmes selon le WEF,https://www.rts.ch/info/economie/13240399-la-suisse-recule-au-13e-rang-sur-lecart-hommesfemmes-selon-le-wef.html,Bad,13.07.2022,Politique Suisse
Mercredi,13,Juillet,A l’écart du réseau et des écrans la nouvelle destination touristique branchée,https://www.rts.ch/info/economie/13239240-a-lecart-du-reseau-et-des-ecrans-la-nouvelle-destination-touristique-branchee.html,Neutral,13.07.2022,Faits divers
Mercredi,13,Juillet,Joe Biden entame sa première visite en Israël et en Arabie saoudite,https://www.rts.ch/info/monde/13240451-joe-biden-entame-sa-premiere-visite-en-israel-et-en-arabie-saoudite.html,Neutral,13.07.2022,International
Mercredi,13,Juillet,"Le film culte ""Les lèvres rouges"" embrasse Eros et Thanatos",https://www.rts.ch/info/culture/cinema/13227186-le-film-culte-les-levres-rouges-embrasse-eros-et-thanatos.html,Neutral,13.07.2022,Culture
Mercredi,13,Juillet,En Espagne des abonnements de train gratuits pour lutter contre l'inflation,https://www.rts.ch/info/monde/13239653-en-espagne-des-abonnements-de-train-gratuits-pour-lutter-contre-linflation.html,Good,13.07.2022,International
Mercredi,13,Juillet,Boom de la construction de logements subventionnés à Genève,https://www.rts.ch/info/regions/geneve/13239680-boom-de-la-construction-de-logements-subventionnes-a-geneve.html,Good,13.07.2022,Economie
Mercredi,13,Juillet,Måneskin a enflammé l'Auditorium Stravinski grâce à son glam rock,https://www.rts.ch/info/culture/musiques/13240787-maneskin-a-enflamme-lauditorium-stravinski-grace-a-son-glam-rock.html,Neutral,13.07.2022,Culture
Mercredi,13,Juillet,"Ibrahim Maalouf: ""Les Libanais continuent à avoir de l'espoir malgré le chaos",https://www.rts.ch/info/culture/musiques/13240457-ibrahim-maalouf-les-libanais-continuent-a-avoir-de-lespoir-malgre-le-chaos.html,Good,13.07.2022,International
Mercredi,13,Juillet,Amende à presque 100 milliards après la catastrophe de Fukushima,https://www.rts.ch/info/monde/13240685-amende-a-presque-100-milliards-apres-la-catastrophe-de-fukushima.html,Good,13.07.2022,International
Mercredi,13,Juillet,Baignade interdite dans l'Allondon à Genève pour cause de chaleur,https://www.rts.ch/info/regions/geneve/13240831-baignade-interdite-dans-lallondon-a-geneve-pour-cause-de-chaleur.html,Bad,13.07.2022,Environnement
Mercredi,13,Juillet,Des glaces de la marque Häagen Dazs retirées du marché en Suisse,https://www.rts.ch/info/suisse/13240961-des-glaces-de-la-marque-haagen-dazs-retirees-du-marche-en-suisse.html,Bad,13.07.2022,Economie
Mercredi,13,Juillet,Le prix des logements grimpe encore malgré la hausse des taux d'intérêt,https://www.rts.ch/info/economie/13240858-le-prix-des-logements-grimpe-encore-malgre-la-hausse-des-taux-dinteret.html,Bad,13.07.2022,Economie
Mercredi,13,Juillet,Par manque de personnel l'Hôpital du Valais doit repousser des opérations,https://www.rts.ch/info/regions/valais/13240851-par-manque-de-personnel-lhopital-du-valais-doit-repousser-des-operations.html,Bad,13.07.2022,Economie
Mercredi,13,Juillet,Le conflit social entre Uber et ses chauffeurs s'enlise à Genève,https://www.rts.ch/info/regions/geneve/13240864-le-conflit-social-entre-uber-et-ses-chauffeurs-senlise-a-geneve.html,Bad,13.07.2022,Economie
Mercredi,13,Juillet,Le prix de rachat de l'énergie solaire n'est pas assez attractif pour les propriétaires,https://www.rts.ch/info/suisse/13240692-le-prix-de-rachat-de-lenergie-solaire-nest-pas-assez-attractif-pour-les-proprietaires.html,Bad,13.07.2022,Economie
Mercredi,13,Juillet,Le fossile d'un reptile marin jusqu'alors inconnu découvert dans les Grisons,https://www.rts.ch/info/suisse/13241241-le-fossile-dun-reptile-marin-jusqualors-inconnu-decouvert-dans-les-grisons.html,Neutral,13.07.2022,Sciences
Mercredi,13,Juillet,Guitare en scène s'offre des grands noms du rock pour sa quinzième édition,https://www.rts.ch/info/culture/13240687-guitare-en-scene-soffre-des-grands-noms-du-rock-pour-sa-quinzieme-edition.html,Neutral,13.07.2022,Culture
Mercredi,13,Juillet,Les compétences sociales des bébés nés durant le Covid-19 sont intactes selon une étude,https://www.rts.ch/info/sciences-tech/13241323-les-competences-sociales-des-bebes-nes-durant-le-covid19-sont-intactes-selon-une-etude.html,Good,13.07.2022,Covid
Mercredi,13,Juillet,"Le barrage ""La Boca"" qui alimente la deuxième villle du Mexique complètement à sec",https://www.rts.ch/info/monde/13240830-le-barrage-la-boca-qui-alimente-la-deuxieme-villle-du-mexique-completement-a-sec.html,Bad,13.07.2022,Environnement
Mercredi,13,Juillet,Au Sri Lanka des manifestants envahissent les bureaux du Premier ministre,https://www.rts.ch/info/monde/13241297-au-sri-lanka-des-manifestants-envahissent-les-bureaux-du-premier-ministre.html,Good,13.07.2022,International
Mercredi,13,Juillet,"""Défaillances"" des autorités pointées du doigt après le fiasco au stade de France",https://www.rts.ch/info/monde/13241084-defaillances-des-autorites-pointees-du-doigt-apres-le-fiasco-au-stade-de-france.html,Bad,13.07.2022,Sport
Mercredi,13,Juillet,Au Japon l'assassinat de Shinzo Abe révèle les liens politiques avec une secte,https://www.rts.ch/info/monde/13240870-au-japon-lassassinat-de-shinzo-abe-revele-les-liens-politiques-avec-une-secte.html,Good,13.07.2022,International
Mercredi,13,Juillet,Figure de l'escalade romande Marcel Rémy mort à 99 ans n'a jamais cessé de grimper,https://www.rts.ch/info/regions/13240952-figure-de-lescalade-romande-marcel-remy-mort-a-99-ans-na-jamais-cesse-de-grimper.html,Bad,13.07.2022,Faits divers
Mercredi,13,Juillet,Soutien de Joe Biden à Israël lors de sa première tournée au Moyen-Orient,https://www.rts.ch/info/monde/13241505-soutien-de-joe-biden-a-israel-lors-de-sa-premiere-tournee-au-moyenorient.html,Bad,13.07.2022,International
Mercredi,13,Juillet,"La ""plus grosse pleine lune de l'année"" illuminera le ciel suisse ce mercredi soir",https://www.rts.ch/info/sciences-tech/13241238-la-plus-grosse-pleine-lune-de-lannee-illuminera-le-ciel-suisse-ce-mercredi-soir.html,Good,13.07.2022,Sciences
Mercredi,13,Juillet,L'évacuation du combustible a débuté à la centrale nucléaire de Mühleberg,https://www.rts.ch/info/regions/berne/13240797-levacuation-du-combustible-a-debute-a-la-centrale-nucleaire-de-muhleberg.html,Good,13.07.2022,Sciences
Mercredi,13,Juillet,Tour de France: Jonas Vingegaard prend le pouvoir au sommet du Granon,https://www.rts.ch/sport/cyclisme/13241218-tour-de-france-jonas-vingegaard-prend-le-pouvoir-au-sommet-du-granon.html,Neutral,13.07.2022,Sport
Mercredi,13,Juillet,Rishi Sunak en tête du premier tour pour succéder à Boris Johnson six candidats encore en lice,https://www.rts.ch/info/monde/13241561-rishi-sunak-en-tete-du-premier-tour-pour-succeder-a-boris-johnson-six-candidats-encore-en-lice.html,Neutral,13.07.2022,International
Mercredi,13,Juillet,UEFA Euro dames: vaillante la Suisse s'incline contre la Suède,https://www.rts.ch/sport/football/13241313-uefa-euro-dames-vaillante-la-suisse-sincline-contre-la-suede.html,Bad,13.07.2022,Sport
Mercredi,13,Juillet,Glacier 3000 creuse un tunnel dans la montagne pour faire renaître une piste de ski,https://www.rts.ch/info/regions/vaud/13241628-glacier-3000-creuse-un-tunnel-dans-la-montagne-pour-faire-renaitre-une-piste-de-ski.html,Bad,13.07.2022,Faits divers
Mercredi,13,Juillet,La France et le Portugal en proie aux flammes l'Espagne suffoque,https://www.rts.ch/info/monde/13241856-la-france-et-le-portugal-en-proie-aux-flammes-lespagne-suffoque.html,Bad,13.07.2022,Environnement
Mercredi,13,Juillet,Guerre en Ukraine,https://www.rts.ch/info/monde/13241333-gazprom-ne-peut-pas-garantir-le-bon-fonctionnement-du-gazoduc-nord-stream.html,Bad,13.07.2022,International
Jeudi,14,Juillet,"""Zèl maron"" les ondes musicales de la chanteuse et surfeuse Sibu Manaï",https://www.rts.ch/info/culture/musiques/13222617-zel-maron-les-ondes-musicales-de-la-chanteuse-et-surfeuse-sibu-manai.html,Neutral,14.07.2022,Culture
Jeudi,14,Juillet,Décès de l'actrice Charlotte Valandrey à 53 ans,https://www.rts.ch/info/culture/cinema/13242315-deces-de-lactrice-charlotte-valandrey-a-53-ans.html,Bad,14.07.2022,Faits divers
Jeudi,14,Juillet,Faute d'eau la navigation a déjà dû être suspendue sur le lac des Brenets,https://www.rts.ch/info/regions/neuchatel/13242758-faute-deau-la-navigation-a-deja-du-etre-suspendue-sur-le-lac-des-brenets.html,Bad,14.07.2022,Environnement
Jeudi,14,Juillet,Les contrôles douaniers ont repris le long de la frontière de l'Arc jurassien,https://www.rts.ch/info/regions/jura/13241876-les-controles-douaniers-ont-repris-le-long-de-la-frontiere-de-larc-jurassien.html,Bad,14.07.2022,Politique Suisse
Jeudi,14,Juillet,Au Pakistan la fonte des glaciers fait vivre un enfer aux habitants,https://www.rts.ch/info/monde/13239186-au-pakistan-la-fonte-des-glaciers-fait-vivre-un-enfer-aux-habitants.html,Bad,14.07.2022,Environnement
Jeudi,14,Juillet,Une trottinette électrique pouvant atteindre 120 km/h saisie en Valais,https://www.rts.ch/info/regions/valais/13243092-une-trottinette-electrique-pouvant-atteindre-120-kmh-saisie-en-valais.html,Bad,14.07.2022,Faits divers
Jeudi,14,Juillet,Plus de 180 cas de variole du singe en Suisse mais l'OFSP n'est pas inquiet,https://www.rts.ch/info/suisse/13242828-plus-de-180-cas-de-variole-du-singe-en-suisse-mais-lofsp-nest-pas-inquiet.html,Bad,14.07.2022,Environnement
Jeudi,14,Juillet,Le manque d'hôtels à Fribourg fait grincer des dents avant les Mondiaux de hockey,https://www.rts.ch/info/regions/fribourg/13241891-le-manque-dhotels-a-fribourg-fait-grincer-des-dents-avant-les-mondiaux-de-hockey.html,Bad,14.07.2022,Sport
Jeudi,14,Juillet,Evoquant une lassitude la presse alémanique demande le départ d'Alain Berset,https://www.rts.ch/info/suisse/13242618-evoquant-une-lassitude-la-presse-alemanique-demande-le-depart-dalain-berset.html,Bad,14.07.2022,Politique Suisse
Jeudi,14,Juillet,Face à la guerre en Ukraine les Suisses veulent une sécurité renforcée selon un sondage,https://www.rts.ch/info/suisse/13240915-face-a-la-guerre-en-ukraine-les-suisses-veulent-une-securite-renforcee-selon-un-sondage.html,Bad,14.07.2022,Politique Suisse
Jeudi,14,Juillet,Guerre en Ukraine,https://www.rts.ch/info/monde/13241333-losce-gravement-preoccupee-par-le-traitement-inflige-aux-civils-ukrainiens-dans-les-camps-de-filtration-russes.html,Bad,14.07.2022,International
Jeudi,14,Juillet,Au Montreux Jazz une programmation queer de tous les superlatifs,https://www.rts.ch/info/culture/musiques/13239067-au-montreux-jazz-une-programmation-queer-de-tous-les-superlatifs.html,Good,14.07.2022,Culture
Jeudi,14,Juillet,Près de 90 morts dans des affrontements entre gangs en Haïti,https://www.rts.ch/info/monde/13243137-pres-de-90-morts-dans-des-affrontements-entre-gangs-en-haiti.html,Bad,14.07.2022,International
Jeudi,14,Juillet,Des patrons veulent plus d'employés des pays tiers pour contrer la pénurie,https://www.rts.ch/info/economie/13242647-des-patrons-veulent-plus-demployes-des-pays-tiers-pour-contrer-la-penurie.html,Good,14.07.2022,Economie
